foodatlas_id	chebi	cdno
e189322	['main group molecular entity', 'polyatomic entity']	['others']
e189323	['main group molecular entity', 'polyatomic entity']	['others']
e189324	['main group molecular entity']	['others']
e189325	['main group molecular entity', 'polyatomic entity']	['others']
e189326	['main group molecular entity', 'polyatomic entity']	['others']
e189327	['main group molecular entity']	['others']
e189328	['main group molecular entity', 'polyatomic entity']	['others']
e189329	['main group molecular entity', 'polyatomic entity']	['others']
e189330	['main group molecular entity', 'polyatomic entity']	['others']
e189331	['main group molecular entity', 'polyatomic entity']	['others']
e189332	['main group molecular entity', 'polyatomic entity']	['others']
e189333	['main group molecular entity', 'polyatomic entity']	['others']
e189334	['main group molecular entity']	['others']
e189335	['main group molecular entity']	['others']
e189336	['main group molecular entity', 'polyatomic entity']	['others']
e189337	['main group molecular entity']	['others']
e189338	['main group molecular entity', 'polyatomic entity']	['others']
e189339	['main group molecular entity', 'polyatomic entity']	['others']
e189340	['main group molecular entity', 'polyatomic entity']	['others']
e189341	['main group molecular entity', 'polyatomic entity']	['others']
e189342	['main group molecular entity', 'polyatomic entity']	['others']
e189343	['main group molecular entity']	['others']
e189344	['main group molecular entity', 'polyatomic entity']	['others']
e189345	['main group molecular entity']	['others']
e189346	['main group molecular entity']	['others']
e189347	['main group molecular entity', 'polyatomic entity']	['others']
e189348	['main group molecular entity', 'polyatomic entity']	['others']
e189349	['main group molecular entity', 'polyatomic entity']	['others']
e189350	['main group molecular entity']	['others']
e189351	['main group molecular entity', 'polyatomic entity']	['others']
e189352	['main group molecular entity', 'polyatomic entity']	['others']
e189353	['main group molecular entity', 'polyatomic entity']	['others']
e189354	['main group molecular entity', 'polyatomic entity']	['others']
e189355	['main group molecular entity']	['others']
e189356	['main group molecular entity', 'polyatomic entity']	['others']
e189357	['main group molecular entity', 'polyatomic entity']	['others']
e189358	['main group molecular entity', 'polyatomic entity']	['others']
e189359	['main group molecular entity', 'polyatomic entity']	['others']
e189360	['main group molecular entity']	['others']
e189361	['main group molecular entity', 'polyatomic entity']	['others']
e189362	['main group molecular entity', 'polyatomic entity']	['others']
e189363	['main group molecular entity']	['others']
e189364	['main group molecular entity', 'polyatomic entity']	['others']
e189365	['main group molecular entity', 'polyatomic entity']	['others']
e189366	['main group molecular entity', 'polyatomic entity']	['others']
e189367	['main group molecular entity', 'polyatomic entity']	['others']
e189368	['main group molecular entity', 'polyatomic entity']	['others']
e189369	['main group molecular entity', 'polyatomic entity']	['others']
e189370	['main group molecular entity', 'polyatomic entity']	['others']
e189371	['main group molecular entity']	['others']
e189372	['main group molecular entity', 'polyatomic entity']	['others']
e189373	['main group molecular entity', 'polyatomic entity']	['others']
e189374	['main group molecular entity', 'polyatomic entity']	['others']
e189375	['main group molecular entity', 'polyatomic entity']	['others']
e189376	['main group molecular entity', 'polyatomic entity']	['others']
e189377	['main group molecular entity', 'polyatomic entity']	['others']
e189378	['main group molecular entity']	['others']
e189379	['main group molecular entity', 'polyatomic entity']	['others']
e189380	['main group molecular entity']	['others']
e189381	['main group molecular entity', 'polyatomic entity']	['others']
e189382	['main group molecular entity', 'polyatomic entity']	['others']
e189383	['main group molecular entity', 'polyatomic entity']	['others']
e189384	['main group molecular entity', 'polyatomic entity']	['others']
e189385	['main group molecular entity', 'polyatomic entity']	['others']
e189386	['main group molecular entity', 'polyatomic entity']	['others']
e189387	['main group molecular entity', 'polyatomic entity']	['others']
e189388	['main group molecular entity', 'polyatomic entity']	['others']
e189389	['main group molecular entity', 'polyatomic entity']	['others']
e189390	['main group molecular entity', 'polyatomic entity']	['others']
e189391	['main group molecular entity', 'polyatomic entity']	['others']
e189392	['main group molecular entity']	['others']
e189393	['main group molecular entity']	['others']
e189394	['main group molecular entity']	['others']
e189395	['main group molecular entity', 'polyatomic entity']	['others']
e189396	['main group molecular entity', 'polyatomic entity']	['others']
e189397	['main group molecular entity']	['others']
e189398	['main group molecular entity']	['others']
e189399	['main group molecular entity', 'polyatomic entity']	['others']
e189400	['main group molecular entity']	['others']
e189401	['main group molecular entity']	['others']
e189402	['main group molecular entity']	['others']
e189403	['main group molecular entity', 'polyatomic entity']	['others']
e189404	['main group molecular entity', 'polyatomic entity']	['others']
e189405	['main group molecular entity', 'polyatomic entity']	['others']
e189406	['main group molecular entity', 'polyatomic entity']	['others']
e189407	['main group molecular entity', 'polyatomic entity']	['others']
e189408	['main group molecular entity', 'polyatomic entity']	['others']
e189409	['main group molecular entity']	['others']
e189410	['main group molecular entity', 'polyatomic entity']	['others']
e189411	['main group molecular entity']	['others']
e189412	['main group molecular entity', 'polyatomic entity']	['others']
e189413	['main group molecular entity', 'polyatomic entity']	['others']
e189414	['main group molecular entity']	['others']
e189415	['main group molecular entity']	['others']
e189416	['main group molecular entity']	['others']
e189417	['main group molecular entity']	['others']
e189418	['main group molecular entity']	['others']
e189419	['main group molecular entity']	['others']
e189420	['main group molecular entity']	['others']
e189421	['main group molecular entity', 'polyatomic entity']	['others']
e189422	['main group molecular entity']	['others']
e189423	['main group molecular entity']	['others']
e189424	['main group molecular entity']	['others']
e189425	['main group molecular entity', 'polyatomic entity']	['others']
e189426	['main group molecular entity', 'polyatomic entity']	['others']
e189427	['main group molecular entity', 'polyatomic entity']	['others']
e189428	['main group molecular entity', 'polyatomic entity']	['others']
e189429	['main group molecular entity', 'polyatomic entity']	['others']
e189430	['main group molecular entity', 'polyatomic entity']	['others']
e189431	['main group molecular entity', 'polyatomic entity']	['others']
e189432	['main group molecular entity', 'polyatomic entity']	['others']
e189433	['main group molecular entity', 'polyatomic entity']	['others']
e189434	['main group molecular entity', 'polyatomic entity']	['others']
e189435	['main group molecular entity', 'polyatomic entity']	['others']
e189436	['main group molecular entity', 'polyatomic entity']	['others']
e189437	['main group molecular entity', 'polyatomic entity']	['others']
e189438	['main group molecular entity', 'polyatomic entity']	['others']
e189439	['main group molecular entity']	['others']
e189440	['main group molecular entity']	['others']
e189441	['main group molecular entity', 'polyatomic entity']	['others']
e189442	['main group molecular entity', 'polyatomic entity']	['others']
e189443	['main group molecular entity']	['others']
e189444	['main group molecular entity', 'polyatomic entity']	['others']
e189445	['main group molecular entity', 'polyatomic entity']	['others']
e189446	['main group molecular entity', 'polyatomic entity']	['others']
e189447	['main group molecular entity', 'polyatomic entity']	['others']
e189448	['main group molecular entity', 'polyatomic entity']	['others']
