name	foodatlas_id
spice oleoresin	['e8523']
cake frozen aspartame sweeteneds	['e8524']
soybean brans	['e8529']
soybean grit	['e8531']
wheat-based infant cereal iron-fortifieds	['e8537']
lemon pie fillings	['e8539']
tomato aspics	['e8541']
brown rice creams	['e8543']
barley plus grain mixtures	['e8544']
wheat-based breakfast cereal ready-to-eats	['e8546']
fruit packed in extra heavy syrups	['e8551']
soybean and cheese whey powders	['e8552']
beef flavors	['e8555']
piece of pork kidneys	['e8556']
pork trimmings	['e8557']
beef trims	['e8558']
cake flours	['e8560']
bologna genoas	['e8572']
rapeseed protein isolates	['e8584']
porridges	['e8585']
trout bakeds	['e8586']
kamus	['e8588']
beijus	['e8589']
bean soups	['e8593']
beaufort cheeses	['e8595']
rye brans	['e8596']
herbal teas	['e8599']
bonito drieds	['e8605']
salmon oils	['e8610']
matsutake mushrooms	['e8611']
plum juices	['e8612']
whiting cookeds	['e8616']
imitation grape jellies	['e8622']
grape jelly low-sugars	['e8623']
grape spread low-sugars	['e8624']
baking mixes	['e8627']
cake yellows	['e8628']
apple peels	['e8632']
fish broths	['e8633']
hot chocolate beverages	['e8634']
white wheat flour doughs	['e8638']
kojis	['e8639']
aonoris	['e8644']
mortadellas	['e8649']
chili-garlic in oils	['e8652']
shallots chopped in oils	['e8653']
garlic in waters	['e8655']
fish stick food products	['e8662']
corn bran cereals	['e8663']
garlic in oils	['e8664']
garlic in butters	['e8665']
garlic in margarines	['e8666']
comfrey roots	['e8669']
swine carcasses	['e8670']
corn meal products	['e8671']
milkfish in oil canneds	['e8672']
seafood chowders	['e8673']
oat bran oils	['e8674']
ricotone cheeses	['e8675']
impastata cheeses	['e8676']
rainbow trout bakeds	['e8681']
rainbow trout smokeds	['e8682']
hazelnut chocolate spreads	['e8692']
strawberry sherbets	['e8693']
roasted chicory beverages	['e8694']
foie gra	['e8697']
codfish cake canneds	['e8699']
sausage crumbles with pepperoni flavoring frozens	['e8716']
sausage crumbles with salami flavoring frozens	['e8717']
meat pepperoni-flavored sausages	['e8718']
pepperoni spice mixes	['e8719']
white rice food products	['e8721']
sole ground raws	['e8726']
buttermilk ranch salad dressings	['e8738']
tripe lambs	['e8742']
fruit pot pies	['e8744']
tater tots	['e8745']
domiati cheeses	['e8748']
peanut sauces	['e8750']
cumin food products	['e8751']
cheesecake batters	['e8752']
kombucha teas	['e8753']
rice with husks	['e8754']
compressed yeast food products	['e8758']
apricot juices	['e8760']
turnover not further specifieds	['e8763']
cow curd food products	['e8764']
wheat cereals	['e8766']
potato skins	['e8767']
bread products	['e8769']
peanut milks	['e8776']
salamis	['e8784']
pimento ribbons	['e8789']
yogurt derived products	['e8795']
cheese asiago freshes	['e8797']
cheese asiago media	['e8798']
caciocavallo siciliano cheeses	['e8800']
tea food products	['e8805']
frozen dairy dessert mixes	['e8809']
cocoa creams	['e8810']
lemons	['e8812']
oranges	['e8813']
beverage cocoas	['e8815']
hen egg tubes	['e8817']
beverage fermented malts	['e8818']
spice extraction in soluble carriers	['e8821']
gefilte fish ball in packing media	['e8826']
gefilte fish patty in packing media	['e8827']
fish protein isolates	['e8831']
mammalian milk products	['e8834']
tripe food products	['e8835']
pancake mixes	['e8839']
herbs and seasoning	['e8841']
poultry meat products	['e8843']
whole wheat kernels	['e8845']
oat kernels	['e8846']
cheese spread pasteurizeds	['e8847']
cheese spread with fruits vegetables or meats pasteurizeds	['e8848']
pasteurized process cheese spread with fruits vegetables or meat	['e8849']
pudding-filled pies	['e8851']
cod liver oil emulsions	['e8860']
pancakes	['e8863']
waffles	['e8864']
jam and jelly, commercial, nonstandardizeds	['e8867']
pastries	['e8868']
tanmoojis	['e8871']
beverage vegetables	['e8872']
ginseng products	['e8873']
muks	['e8874']
jeotgals	['e8875']
fish paste products	['e8877']
kim chees	['e8878']
cocoa food products	['e8879']
konyaks	['e8892']
bakkojis	['e8893']
kyungyooks	['e8895']
seongge-jeots	['e8897']
twoenjangs	['e8899']
choonjangs	['e8900']
adzuki beans	['e8901']
bean pastes	['e8902']
squid smokeds	['e8904']
mandoo skins	['e8905']
yookpos	['e8906']
skim milk powder mixture used to prepare liquid foods	['e8910']
flour products	['e8915']
blancmange powders	['e8919']
dairy ice mixes	['e8920']
dairy based desserts	['e8921']
vegetable yogurts	['e8923']
nut yogurts	['e8924']
meat extracts	['e8938']
vegetable extracts	['e8939']
yeast extracts	['e8940']
dripping from foods	['e8941']
chili pastes	['e8943']
noris	['e8951']
kinakos	['e8952']
wakames	['e8953']
konnyakus	['e8959']
whale meat bacons	['e8964']
miso pickles	['e8965']
fish pastes	['e8966']
koji pickles	['e8967']
cuttlefish smokeds	['e8968']
shiu my pastry cases	['e8969']
spring roll pastry cases	['e8970']
flour paste for confectionery	['e8971']
tsukudanis	['e8972']
soy sauce pickles	['e8976']
vinegar pickles	['e8978']
peaches	['e8979']
ikuras	['e8980']
tarakos	['e8981']
sujikos	['e8982']
cavendish banana fleshes	['e8983']
gruel or porridge for infants and young child	['e8984']
cereal flakes for infants or young child	['e8985']
whey food products	['e8991']
animal fat or oils	['e8993']
oil grills	['e8995']
meat minceds	['e8996']
groats prepared from cereal	['e9004']
confectionery flours	['e9007']
cereal flake	['e9008']
breakfast product made from cereal	['e9009']
alimentary paste products	['e9010']
marzipans	['e9012']
hen egg omelette mixes	['e9013']
tongue food products	['e9016']
lumpfish roes	['e9017']
fruit cocktails	['e9021']
cherry cocktails	['e9022']
cottage cheese type spreads	['e9026']
herring spiced sugars	['e9028']
berry products	['e9031']
fruit food products	['e9032']
figure-of-eights	['e9034']
porters	['e9035']
cream cheese spreads	['e9044']
processed cheese with added ingredient	['e9046']
cheese food processeds	['e9047']
processed cow cheese with added ingredient	['e9048']
processed cheese spread with added ingredient	['e9050']
cold-pack cheese with added ingredient	['e9051']
cold-pack cheese food with added ingredient	['e9052']
head cheeses	['e9059']
fruit jelly with pectins	['e9060']
meatloafs	['e9062']
fig marmalade with pectins	['e9066']
fruit jam with pectins	['e9067']
pineapple marmalade with pectins	['e9068']
lobster pastes	['e9069']
cream cheese with added ingredient	['e9072']
oil soluble annattos	['e9073']
distiller's mashes	['e9075']
brewers mashes	['e9079']
peanut spreads	['e9083']
citrus fruit marmalade with pectins	['e9084']
vegetable protein, hydrolyzeds	['e9088']
citrus oils	['e9091']
hen egg yolk food products	['e9110']
fig marmalades	['e9111']
corn for degerminations	['e9123']
fish proteins	['e9126']
vegetable stocks	['e9131']
fruit peel food products	['e9132']
bacon sides	['e9135']
cheese varietal semi-hards	['e9138']
celery peppers	['e9144']
piece of poultry meats	['e9148']
oil toppings	['e9149']
asparagus packed in glass containers or fully lined can	['e9151']
meat sausages	['e9156']
pineapple juice blended with other fruit juice	['e9157']
vegetable drinks	['e9158']
vegetable drink bases	['e9159']
vegetable drink mixes	['e9160']
cereal based food gluten frees	['e9162']
pates	['e9163']
meat pie food products	['e9164']
preserves of red fruit	['e9165']
fruit in vinegar brine or oils	['e9166']
crustacean pastes	['e9167']
edible collagen casings	['e9168']
milk-based preparation (desserts and similar products) energy reduceds	['e9172']
milk-derivative-based preparation (desserts and similar products) energy reduceds	['e9173']
cereal-based dessert energy reduceds	['e9174']
beer with a minimum acidity of 30 mill.-equivalents expressed as naohs	['e9177']
brown beer oud bruin types	['e9178']
jelly energy-reduceds	['e9181']
sweet-sour fruit preserf	['e9184']
sweet-sour fish preserf	['e9185']
fish marinades	['e9187']
mollusc marinades	['e9189']
fruit concentrate liquids	['e9191']
fish roe products	['e9196']
unripened cheeses	['e9198']
snack cereal baseds	['e9199']
poultry fats	['e9201']
sheep fats	['e9202']
beverage vegetable baseds	['e9204']
cereal based food containing fats	['e9205']
chicken eggs	['e9207']
hen eggs	['e9207']
jam extras	['e9208']
tea extracts	['e9209']
tea infusions	['e9210']
chorizos	['e9211']
sobrasadas	['e9212']
pastirmas	['e9213']
vegetable proteins	['e9214']
herbal infusions	['e9215']
malt dairy based drinks	['e9216']
beverage flavored fruit juice based nonalcoholics	['e9219']
jams, jellies, and marmalades, product similar tos	['e9225']
cherry in syrups	['e9226']
cocktail cherries	['e9227']
cereal and potato-based snack foods	['e9228']
pudding tapiocas	['e9229']
semihard cheeses	['e9230']
longaniza frescas	['e9234']
butilarra frescas	['e9235']
horseradish pulps	['e9247']
onion pulps	['e9248']
garlic pulps	['e9249']
shallot pulps	['e9250']
onions in vinegars	['e9251']
jellying fruit extracts	['e9254']
fruit juice-based concentrate with not less than 2.5% barleys	['e9256']
concentrate based on comminuted fruits	['e9257']
cereal containing fats	['e9265']
vegetable protein product	['e9266']
cavendish bananas	['e9269']
cream desserts	['e9270']
fish salads	['e9273']
anchovies	['e9277']
horseradishes	['e9279']
coalfish products	['e9282']
gelatin-based capsules	['e9283']
cherry preserved in airtight container	['e9286']
jam substitutes	['e9289']
herring product salteds	['e9293']
coalfish product in oils	['e9295']
meat salads	['e9299']
fruit for further processing in the confectionery and beverages industry	['e9300']
onions	['e9305']
paprika purees	['e9306']
kumquat drieds	['e9317']
ginger in syrups	['e9326']
barley groat	['e9338']
citrus juice concentrates for further commercial processings	['e9340']
cod drieds	['e9342']
nutmeg seeds	['e9344']
wheat milling products	['e9347']
pudding powder substitutes	['e9348']
onion granule	['e9350']
garlic granule	['e9351']
food based on cereal	['e9354']
red beet powders	['e9357']
fruit powders	['e9358']
fruit marinades	['e9362']
mushroom produce in sour pickles	['e9363']
jelly powders	['e9366']
hen egg white hydrolysates	['e9367']
cocoa pulps	['e9370']
shortbread cake smalls	['e9371']
sour cream for butter makings	['e9372']
baking fats	['e9373']
fruit half food products	['e9374']
fruit pulp semi-finisheds	['e9375']
fruit puree semi-finisheds	['e9376']
fruit produces	['e9377']
kva	['e9379']
brewing malts	['e9380']
tomato conserves	['e9384']
poppy-seed cakes	['e9392']
gherkin pickles	['e9393']
fruit produce in sour pickles	['e9394']
sorrel concentrates	['e9398']
beverage syrup cola types	['e9399']
milk puddings	['e9404']
meat-vegetable conserves	['e9406']
rennet liquids	['e9411']
dessert soft cheeses	['e9412']
confectionery pastries	['e9413']
marmalade sweet	['e9417']
fruit puree for further processings	['e9418']
beef hams	['e9423']
beef bacons	['e9426']
flour dough mouldings	['e9437']
processed cheese preparations	['e9441']
mixtures of refined olive oil and refined olive oil residues	['e9458']
vegetable fat food products	['e9461']
cocoa-sugar mixture dries	['e9464']
cocoa nibs	['e9465']
cocoa dusts	['e9466']
cocoa masses	['e9467']
cheese leidses	['e9468']
cheese freises	['e9469']
cheese svecium	['e9470']
cheese butterkases	['e9471']
cheese coulommier	['e9472']
cheese herrgardsosts	['e9473']
cheese hushallsosts	['e9474']
cheese norvegium	['e9475']
cheese maribos	['e9476']
cheese amsterdams	['e9477']
blue-veined cow milk cheeses	['e9484']
cheese harzers	['e9485']
cheese danablus	['e9486']
gudbrandsdalsost cheeses	['e9507']
fish of the gadidae family dried salteds	['e9508']
bonito packed in water canneds	['e9509']
vanilla powders	['e9510']
vanilla bean extracts	['e9512']
milk chocolate and vegetable oil coatings	['e9513']
chocolate and vegetable fat coating sweets	['e9514']
cocoa and vegetable fat coating sweets	['e9515']
buttermilk chocolates	['e9518']
orange juice with preservatives	['e9530']
whole durum flours	['e9549']
brick cheese for manufacturings	['e9552']
cheese colby low sodia	['e9556']
cheese nuworlds	['e9563']
pasteurized blended cheese with fruits vegetables or meat	['e9564']
pasteurized process cheese with fruits vegetables or meat	['e9565']
pasteurized process pimento cheeses	['e9566']
pasteurized process cheese food with fruits vgetables or meat	['e9567']
pasteurized neufchatel cheese spread with other food	['e9568']
cheese skim milk for manufacturings	['e9569']
egg cheeses	['e9574']
whole meat products	['e9576']
marmalade fruits	['e9586']
coconut food products	['e9592']
waffle doughs	['e9593']
horseradish root food products	['e9594']
cereal-based products	['e9595']
blood sausages	['e9600']
sausage stuffed with pearl barleys	['e9601']
cheese granular curds	['e9609']
cheese blended pasteurizeds	['e9611']
whey cheeses	['e9612']
egg noodle products	['e9613']
vegetable egg noodle products	['e9614']
chub cured smokeds	['e9623']
sprat pickleds	['e9629']
sea urchin products	['e9631']
octopus food products	['e9632']
flour paste for breads	['e9634']
black pepper powders	['e9635']
powdered milk with flavorings	['e9639']
sweet creams	['e9644']
blancmanges	['e9645']
dessert made from curd cheeses	['e9646']
blancmange concentrates	['e9647']
stockfishes	['e9655']
milk-derivative-based preparations (desserts and similar products) with no added sugars	['e9656']
cereal based-desserts with no added sugars	['e9658']
root vegetable products	['e9673']
potato products	['e9674']
meringue toppings	['e9694']
citrus nectars	['e9702']
citrus fruit syrups	['e9703']
oat musts	['e9705']
green peas	['e9715']
mammalian milk for infants	['e9716']
dairy food for infants	['e9717']
grain-based foods	['e9718']
lumpfish roe semi-preserveds	['e9724']
cod roe fully preserveds	['e9726']
caviar semi-preserveds	['e9727']
orange juice for manufacturings	['e9733']
yellow corn grit	['e9734']
beetroots	['e9754']
sturgeon roe semi-preserveds	['e9755']
baltic herring filet fully preserveds	['e9757']
genoa salamis	['e9762']
cheesefurters	['e9763']
garlic bolognas	['e9764']
knockwursts	['e9765']
sausage brown and serves	['e9769']
meatballs	['e9775']
breakfast sausages	['e9778']
hog sausages	['e9779']
italian sausages	['e9780']
braunschweigers	['e9782']
bockwursts	['e9783']
meat-based soups	['e9784']
pig carcasses	['e9798']
pork carcasses	['e9798']
ground beef patties	['e9803']
poultry-based soups	['e9805']
poultry spreads	['e9811']
lemon oils	['e9823']
beef with barbecue sauces	['e9824']
pork with barbecue sauces	['e9825']
whole muscle meat cuts	['e9826']
corn germs	['e9831']
corn malts	['e9832']
corn kernels	['e9833']
citrus wines	['e9834']
black grape wines	['e9835']
still wines	['e9836']
gnocchis	['e9859']
cream de pruneauxes	['e9860']
chicory extracts	['e9863']
barley malt products	['e9864']
fruit porridges	['e9867']
vegetable protein drinks	['e9869']
instant powder for fruit based drinks	['e9875']
instant tea powders	['e9876']
clotted creams	['e9877']
olives	['e9888']
citrus peel glaces	['e9903']
fruit jelly made with sulfite fruits	['e9905']
beer with a second fermentation in casks	['e9907']
cidre bouches	['e9916']
liqueur wines	['e9917']
saucisses de strasbourgs	['e9924']
sage derby cheeses	['e9925']
fruit juice for confectioneries	['e9936']
fruit paste for confectioneries	['e9937']
butterbur stems	['e9938']
sausage meats	['e9948']
fish balls	['e9949']
mammalian lactobacillus milk drinks	['e9950']
hen egg jams	['e9953']
chocolate concentrate drinks	['e9956']
coffee mixtures	['e9959']
fish crackers	['e9960']
diphos sanguins	['e9961']
obsolete: yellowfin tunas	['e9962']
palinurid spiny lobsters	['e9963']
water snails	['e9964']
broiler chickens	['e9965']
mussels	['e9966']
oysters	['e9967']
onion plants	['e9968']
clams	['e9969']
truffle fungis	['e9970']
land snails	['e9971']
chickens	['e9972']
scallion plants	['e9973']
brown trouts	['e9974']
jamaican tangelos	['e9975']
obsolete: albacores	['e9976']
shallot plants	['e9977']
golden chanterelles	['e9978']
rock cornish game hens	['e9979']
oyster mushroom genu	['e9980']
shiitake mushrooms	['e9981']
straw mushrooms	['e9982']
abalone mushrooms	['e9983']
roaster chickens	['e9984']
capons	['e9985']
stag chickens	['e9986']
chicken hens	['e9987']
roosters	['e9988']
alaska pollocks	['e9989']
obsolete: dolphinfishes	['e9990']
new zealand commercial scallops	['e9991']
new zealand rock oysters	['e9992']
chilean abalones	['e9993']
new zealand green mussels	['e9994']
black morels	['e9995']
inky cap mushrooms	['e9996']
field mushrooms	['e9997']
early morels	['e9998']
morel mushrooms	['e9999']
porcini mushrooms	['e10000']
blusher mushrooms	['e10001']
